Path,Size
mobile/lib/models/backup/backup_state.model.dart,8725
mobile/lib/models/backup/current_upload_asset.model.dart,2601
mobile/lib/models/backup/error_upload_asset.model.dart,1681
mobile/lib/models/backup/manual_upload_state.model.dart,4893
mobile/lib/models/map/map_event.model.dart,274
mobile/lib/models/map/map_marker.model.dart,929
mobile/lib/models/map/map_state.model.dart,2692
mobile/lib/models/memories/memory.model.dart,894
mobile/lib/models/search/search_curated_content.model.dart,1508
mobile/lib/models/search/search_filter.model.dart,7957
mobile/lib/models/search/search_result_page_state.model.dart,1649
mobile/lib/models/server_info/server_config.model.dart,1283
mobile/lib/models/server_info/server_disk_info.model.dart,1612
mobile/lib/models/server_info/server_features.model.dart,1383
mobile/lib/models/server_info/server_info.model.dart,3115
mobile/lib/models/server_info/server_version.model.dart,1022
mobile/lib/models/shared_link/shared_link.model.dart,3476
mobile/lib/pages/backup/album_preview.page.dart,2730
mobile/lib/pages/backup/backup_album_selection.page.dart,10598
mobile/lib/pages/backup/backup_controller.page.dart,11258
mobile/lib/pages/backup/backup_options.page.dart,771
mobile/lib/pages/backup/failed_backup_status.page.dart,5642
mobile/lib/pages/common/activities.page.dart,4202
mobile/lib/pages/common/album_additional_shared_user_selection.page.dart,4926
mobile/lib/pages/common/album_asset_selection.page.dart,3181
mobile/lib/pages/common/album_options.page.dart,7032
mobile/lib/pages/common/album_shared_user_selection.page.dart,5773
mobile/lib/pages/common/album_viewer.page.dart,9426
mobile/lib/pages/common/app_log.page.dart,5075
mobile/lib/pages/common/app_log_detail.page.dart,4759
mobile/lib/pages/common/create_album.page.dart,9382
mobile/lib/pages/common/gallery_viewer.page.dart,15743
mobile/lib/pages/common/settings.page.dart,4557
mobile/lib/pages/common/splash_screen.page.dart,3923
mobile/lib/pages/common/tab_controller.page.dart,7109
mobile/lib/pages/common/video_viewer.page.dart,5538
mobile/lib/pages/library/archive.page.dart,1357
mobile/lib/pages/library/favorite.page.dart,1201
mobile/lib/pages/library/library.page.dart,11158
mobile/lib/pages/library/trash.page.dart,9255
mobile/lib/pages/login/change_password.page.dart,460
mobile/lib/pages/login/login.page.dart,2049
mobile/lib/pages/onboarding/permission_onboarding.page.dart,6187
mobile/lib/pages/photos/memory.page.dart,10763
mobile/lib/pages/photos/photos.page.dart,4741
mobile/lib/pages/search/all_motion_videos.page.dart,1060
mobile/lib/pages/search/all_people.page.dart,1290
mobile/lib/pages/search/all_places.page.dart,1169
mobile/lib/pages/search/all_videos.page.dart,856
mobile/lib/pages/search/person_result.page.dart,4265
mobile/lib/pages/search/recently_added.page.dart,1069
mobile/lib/pages/search/search.page.dart,9237
mobile/lib/pages/search/search_input.page.dart,17685
mobile/lib/pages/sharing/sharing.page.dart,9270
mobile/lib/providers/album/album.provider.dart,2549
mobile/lib/providers/album/album_sort_by_options.provider.dart,4266
mobile/lib/providers/album/album_sort_by_options.provider.g.dart,1522
mobile/lib/providers/album/album_title.provider.dart,363
mobile/lib/providers/album/album_viewer.provider.dart,1611
mobile/lib/providers/album/current_album.provider.dart,382
mobile/lib/providers/album/current_album.provider.g.dart,913
mobile/lib/providers/album/shared_album.provider.dart,2528
mobile/lib/providers/album/suggested_shared_users.provider.dart,347
mobile/lib/providers/asset_viewer/asset_description.provider.dart,2391
mobile/lib/providers/asset_viewer/asset_people.provider.dart,1424
mobile/lib/providers/asset_viewer/asset_people.provider.g.dart,5452
mobile/lib/providers/asset_viewer/asset_stack.provider.dart,1426
mobile/lib/providers/asset_viewer/asset_stack.provider.g.dart,4361
mobile/lib/providers/asset_viewer/current_asset.provider.dart,382
mobile/lib/providers/asset_viewer/current_asset.provider.g.dart,913
mobile/lib/providers/asset_viewer/image_viewer_page_state.provider.dart,3352
mobile/lib/providers/asset_viewer/render_list.provider.dart,1281
mobile/lib/providers/asset_viewer/scroll_notifier.provider.dart,191
mobile/lib/providers/asset_viewer/scroll_to_date_notifier.provider.dart,381
mobile/lib/providers/asset_viewer/show_controls.provider.dart,394
mobile/lib/providers/asset_viewer/video_player_controller_provider.dart,1579
mobile/lib/providers/asset_viewer/video_player_controller_provider.g.dart,4820
mobile/lib/providers/asset_viewer/video_player_controls_provider.dart,2111
mobile/lib/providers/asset_viewer/video_player_value_provider.dart,2192
mobile/lib/providers/backup/backup.provider.dart,24295
mobile/lib/providers/backup/backup_verification.provider.dart,3396
mobile/lib/providers/backup/backup_verification.provider.g.dart,979
mobile/lib/providers/backup/error_backup_list.provider.dart,602
mobile/lib/providers/backup/ios_background_settings.provider.dart,2087
mobile/lib/providers/backup/manual_upload.provider.dart,14897
mobile/lib/providers/image/immich_local_image_provider.dart,3258
mobile/lib/providers/image/immich_local_thumbnail_provider.dart,2676
mobile/lib/providers/image/immich_remote_image_provider.dart,3724
mobile/lib/providers/image/immich_remote_thumbnail_provider.dart,2327
mobile/lib/providers/map/map_marker.provider.dart,1138
mobile/lib/providers/map/map_marker.provider.g.dart,898
mobile/lib/providers/map/map_service.provider.dart,320
mobile/lib/providers/map/map_service.provider.g.dart,877
mobile/lib/providers/map/map_state.provider.dart,4733
mobile/lib/providers/map/map_state.provider.g.dart,933
mobile/lib/providers/search/all_motion_photos.provider.dart,404
mobile/lib/providers/search/all_video_assets.provider.dart,638
mobile/lib/providers/search/paginated_search.provider.dart,1751
mobile/lib/providers/search/paginated_search.provider.g.dart,1600
mobile/lib/providers/search/people.provider.dart,1588
mobile/lib/providers/search/people.provider.g.dart,8962
mobile/lib/providers/search/recently_added_asset.provider.dart,589
mobile/lib/providers/search/search_filter.provider.dart,670
mobile/lib/providers/search/search_filter.provider.g.dart,6882
mobile/lib/providers/search/search_page_state.provider.dart,1289
mobile/lib/utils/cache/custom_image_cache.dart,2598
mobile/lib/utils/cache/widgets_binding.dart,209
mobile/lib/utils/hooks/app_settings_update_hook.dart,562
mobile/lib/utils/hooks/blurhash_hook.dart,464
mobile/lib/utils/hooks/chewiew_controller_hook.dart,5211
mobile/lib/utils/hooks/timer_hook.dart,994
mobile/lib/widgets/activities/activity_text_field.dart,3379
mobile/lib/widgets/activities/activity_tile.dart,3654
mobile/lib/widgets/activities/dismissible_activity.dart,2162
mobile/lib/widgets/album/add_to_album_bottom_sheet.dart,4496
mobile/lib/widgets/album/add_to_album_sliverlist.dart,2543
mobile/lib/widgets/album/album_action_outlined_button.dart,1330
mobile/lib/widgets/album/album_thumbnail_card.dart,4193
mobile/lib/widgets/album/album_thumbnail_listtile.dart,3899
mobile/lib/widgets/album/album_title_text_field.dart,2932
mobile/lib/widgets/album/album_viewer_appbar.dart,9487
mobile/lib/widgets/album/album_viewer_editable_title.dart,3361
mobile/lib/widgets/album/shared_album_thumbnail_image.dart,727
mobile/lib/widgets/asset_grid/asset_drag_region.dart,5996
mobile/lib/widgets/asset_grid/asset_grid_data_structure.dart,10817
mobile/lib/widgets/asset_grid/control_bottom_app_bar.dart,13468
mobile/lib/widgets/asset_grid/delete_dialog.dart,2301
mobile/lib/widgets/asset_grid/disable_multi_select_button.dart,1133
mobile/lib/widgets/asset_grid/draggable_scrollbar.dart,19236
mobile/lib/widgets/asset_grid/draggable_scrollbar_custom.dart,15566
mobile/lib/widgets/asset_grid/group_divider_title.dart,2597
mobile/lib/widgets/asset_grid/immich_asset_grid.dart,4937
mobile/lib/widgets/asset_grid/immich_asset_grid_view.dart,26502
mobile/lib/widgets/asset_grid/multiselect_grid.dart,15859
mobile/lib/widgets/asset_grid/thumbnail_image.dart,6996
mobile/lib/widgets/asset_grid/thumbnail_placeholder.dart,924
mobile/lib/widgets/asset_grid/upload_dialog.dart,408
mobile/lib/widgets/asset_viewer/advanced_bottom_sheet.dart,3706
mobile/lib/widgets/asset_viewer/animated_play_pause.dart,1322
mobile/lib/widgets/asset_viewer/bottom_gallery_bar.dart,11659
mobile/lib/widgets/asset_viewer/center_play_button.dart,1472
mobile/lib/widgets/asset_viewer/custom_video_player_controls.dart,3862
mobile/lib/widgets/asset_viewer/description_input.dart,3308
mobile/lib/widgets/asset_viewer/gallery_app_bar.dart,4317
mobile/lib/widgets/asset_viewer/top_control_app_bar.dart,5632
mobile/lib/widgets/asset_viewer/video_controls.dart,4215
mobile/lib/widgets/asset_viewer/video_player.dart,1466
mobile/lib/widgets/backup/album_info_card.dart,7516
mobile/lib/widgets/backup/album_info_list_tile.dart,3886
mobile/lib/widgets/backup/backup_info_card.dart,1600
mobile/lib/widgets/backup/current_backup_asset_info_box.dart,10444
mobile/lib/widgets/backup/ios_debug_info_tile.dart,2037
mobile/lib/widgets/common/confirm_dialog.dart,1444
mobile/lib/widgets/common/date_time_picker.dart,7878
mobile/lib/widgets/common/delayed_loading_indicator.dart,1153
mobile/lib/widgets/common/drag_sheet.dart,1467
mobile/lib/widgets/common/fade_in_placeholder_image.dart,850
mobile/lib/widgets/common/immich_app_bar.dart,6918
mobile/lib/widgets/common/immich_image.dart,3288
mobile/lib/widgets/common/immich_loading_indicator.dart,707
mobile/lib/widgets/common/immich_logo.dart,493
mobile/lib/widgets/common/immich_thumbnail.dart,2475
mobile/lib/widgets/common/immich_title_text.dart,600
mobile/lib/widgets/common/immich_toast.dart,2379
mobile/lib/widgets/common/location_picker.dart,8019
mobile/lib/widgets/common/scaffold_error_body.dart,1413
mobile/lib/widgets/common/share_dialog.dart,563
mobile/lib/widgets/common/thumbhash_placeholder.dart,1355
mobile/lib/widgets/common/transparent_image.dart,605
mobile/lib/widgets/common/user_avatar.dart,983
mobile/lib/widgets/common/user_circle_avatar.dart,2034
mobile/lib/widgets/forms/change_password_form.dart,7353
mobile/lib/widgets/map/map_app_bar.dart,4907
mobile/lib/widgets/map/map_asset_grid.dart,10229
mobile/lib/widgets/map/map_bottom_sheet.dart,3413
mobile/lib/widgets/map/map_settings_sheet.dart,2683
mobile/lib/widgets/map/map_theme_override.dart,2689
mobile/lib/widgets/map/map_thumbnail.dart,3917
mobile/lib/widgets/map/positioned_asset_marker_icon.dart,5127
mobile/lib/widgets/memories/memory_bottom_info.dart,1825
mobile/lib/widgets/memories/memory_card.dart,4581
mobile/lib/widgets/memories/memory_epilogue.dart,3689
mobile/lib/widgets/memories/memory_lane.dart,4262
mobile/lib/widgets/memories/memory_progress_indicator.dart,1669
mobile/lib/widgets/partner/partner_list.dart,1467
mobile/lib/widgets/photo_view/photo_view.dart,23191
mobile/lib/widgets/photo_view/photo_view_gallery.dart,15477
mobile/lib/widgets/search/curated_people_row.dart,3691
mobile/lib/widgets/search/curated_places_row.dart,4453
mobile/lib/widgets/search/curated_row.dart,1890
mobile/lib/widgets/search/explore_grid.dart,2800
mobile/lib/widgets/search/person_name_edit_form.dart,2452
mobile/lib/widgets/search/search_row_title.dart,1181
mobile/lib/widgets/search/thumbnail_with_info.dart,3115
mobile/lib/widgets/settings/advanced_settings.dart,2823
mobile/lib/widgets/settings/language_settings.dart,2827
mobile/lib/widgets/settings/local_storage_settings.dart,1806
mobile/lib/widgets/settings/notification_setting.dart,4494
mobile/lib/widgets/settings/settings_button_list_tile.dart,1415
mobile/lib/widgets/settings/settings_radio_list_tile.dart,1279
mobile/lib/widgets/settings/settings_slider_list_tile.dart,1343
mobile/lib/widgets/settings/settings_sub_page_scaffold.dart,825
mobile/lib/widgets/settings/settings_sub_title.dart,578
mobile/lib/widgets/settings/settings_switch_list_tile.dart,1766
mobile/lib/widgets/shared_link/shared_link_item.dart,10696
mobile/openapi/lib/api/activities_api.dart,7622
mobile/openapi/lib/api/albums_api.dart,18754
mobile/openapi/lib/api/api_keys_api.dart,7888
mobile/openapi/lib/api/assets_api.dart,34537
mobile/openapi/lib/api/audit_api.dart,2478
mobile/openapi/lib/api/authentication_api.dart,8171
mobile/openapi/lib/api/download_api.dart,4069
mobile/openapi/lib/api/duplicates_api.dart,1926
mobile/openapi/lib/api/faces_api.dart,3770
mobile/openapi/lib/api/file_reports_api.dart,4729
mobile/openapi/lib/api/jobs_api.dart,3553
mobile/openapi/lib/api/libraries_api.dart,13765
mobile/openapi/lib/api/map_api.dart,5299
mobile/openapi/lib/api/memories_api.dart,11605
mobile/openapi/lib/api/notifications_api.dart,1653
mobile/openapi/lib/api/o_auth_api.dart,7717
mobile/openapi/lib/api/partners_api.dart,6518
mobile/openapi/lib/api/people_api.dart,17337
mobile/openapi/lib/api/search_api.dart,12851
mobile/openapi/lib/api/server_info_api.dart,11635
mobile/openapi/lib/api/sessions_api.dart,3834
mobile/openapi/lib/api/shared_links_api.dart,14314
mobile/openapi/lib/api/sync_api.dart,3887
mobile/openapi/lib/api/system_config_api.dart,6341
mobile/openapi/lib/api/system_metadata_api.dart,4697
mobile/openapi/lib/api/tags_api.dart,13050
mobile/openapi/lib/api/timeline_api.dart,8519
mobile/openapi/lib/api/trash_api.dart,3291
mobile/openapi/lib/api/users_admin_api.dart,14282
mobile/openapi/lib/api/users_api.dart,13957
mobile/openapi/lib/auth/api_key_auth.dart,1137
mobile/openapi/lib/auth/authentication.dart,513
mobile/openapi/lib/auth/http_basic_auth.dart,755
mobile/openapi/lib/auth/http_bearer_auth.dart,1232
mobile/openapi/lib/auth/oauth.dart,608
mobile/openapi/lib/model/activity_create_dto.dart,4357
mobile/openapi/lib/model/activity_response_dto.dart,6848
mobile/openapi/lib/model/activity_statistics_response_dto.dart,3041
mobile/openapi/lib/model/add_users_dto.dart,2789
mobile/openapi/lib/model/admin_onboarding_update_dto.dart,2989
mobile/openapi/lib/model/album_count_response_dto.dart,3331
mobile/openapi/lib/model/album_response_dto.dart,9586
mobile/openapi/lib/model/album_user_add_dto.dart,3403
mobile/openapi/lib/model/album_user_create_dto.dart,3031
mobile/openapi/lib/model/album_user_response_dto.dart,3054
mobile/openapi/lib/model/album_user_role.dart,2625
mobile/openapi/lib/model/all_job_status_response_dto.dart,7177
mobile/openapi/lib/model/api_key_create_dto.dart,3173
mobile/openapi/lib/model/api_key_create_response_dto.dart,3153
mobile/openapi/lib/model/api_key_response_dto.dart,3520
mobile/openapi/lib/model/api_key_update_dto.dart,2747
mobile/openapi/lib/model/asset_bulk_delete_dto.dart,3542
mobile/openapi/lib/model/asset_bulk_update_dto.dart,8322
mobile/openapi/lib/model/asset_bulk_upload_check_dto.dart,2975
mobile/openapi/lib/model/asset_bulk_upload_check_item.dart,3170
mobile/openapi/lib/model/asset_bulk_upload_check_response_dto.dart,3135
mobile/openapi/lib/model/asset_bulk_upload_check_result.dart,10071
mobile/openapi/lib/model/asset_delta_sync_dto.dart,3258
mobile/openapi/lib/model/asset_delta_sync_response_dto.dart,3679
mobile/openapi/lib/model/asset_face_response_dto.dart,4901
mobile/openapi/lib/model/asset_face_update_dto.dart,2851
mobile/openapi/lib/model/asset_face_update_item.dart,3102
mobile/openapi/lib/model/asset_face_without_person_response_dto.dart,4793
mobile/openapi/lib/model/asset_full_sync_dto.dart,4417
mobile/openapi/lib/model/asset_ids_dto.dart,2846
mobile/openapi/lib/model/asset_ids_response_dto.dart,6316
mobile/openapi/lib/model/asset_job_name.dart,2872
mobile/openapi/lib/model/asset_jobs_dto.dart,3068
mobile/openapi/lib/model/asset_media_response_dto.dart,3067
mobile/openapi/lib/model/asset_media_size.dart,2669
mobile/openapi/lib/model/asset_media_status.dart,2850
mobile/openapi/lib/model/asset_order.dart,2528
mobile/openapi/lib/model/asset_response_dto.dart,13628
mobile/openapi/lib/model/asset_stats_response_dto.dart,3295
mobile/openapi/lib/model/asset_type_enum.dart,2839
mobile/openapi/lib/model/audio_codec.dart,2639
mobile/openapi/lib/model/audit_deletes_response_dto.dart,3300
mobile/openapi/lib/model/avatar_response.dart,2752
mobile/openapi/lib/model/avatar_update.dart,3144
mobile/openapi/lib/model/bulk_id_response_dto.dart,6312
mobile/openapi/lib/model/bulk_ids_dto.dart,2763
mobile/openapi/lib/model/change_password_dto.dart,3114
mobile/openapi/lib/model/check_existing_assets_dto.dart,3369
mobile/openapi/lib/model/check_existing_assets_response_dto.dart,3227
mobile/openapi/lib/model/clip_config.dart,2948
mobile/openapi/lib/model/colorspace.dart,2523
mobile/openapi/lib/model/cq_mode.dart,2520
mobile/openapi/lib/model/create_album_dto.dart,4167
mobile/openapi/lib/model/create_library_dto.dart,4278
mobile/openapi/lib/model/create_profile_image_response_dto.dart,3366
mobile/openapi/lib/model/create_tag_dto.dart,2895
mobile/openapi/lib/model/download_archive_info.dart,3183
mobile/openapi/lib/model/download_info_dto.dart,4962
mobile/openapi/lib/model/download_response_dto.dart,3170
mobile/openapi/lib/model/duplicate_detection_config.dart,3286
mobile/openapi/lib/model/duplicate_response_dto.dart,3188
mobile/openapi/lib/model/email_notifications_response.dart,3535
mobile/openapi/lib/model/email_notifications_update.dart,4811
mobile/openapi/lib/model/entity_type.dart,2543
mobile/openapi/lib/model/exif_response_dto.dart,10313
mobile/openapi/lib/model/face_dto.dart,2579
mobile/openapi/lib/model/facial_recognition_config.dart,4088
mobile/openapi/lib/model/file_checksum_dto.dart,2931
mobile/openapi/lib/model/file_checksum_response_dto.dart,3186
mobile/openapi/lib/model/file_report_dto.dart,3137
mobile/openapi/lib/model/file_report_fix_dto.dart,2823
mobile/openapi/lib/model/file_report_item_dto.dart,4295
mobile/openapi/lib/model/image_format.dart,2557
mobile/openapi/lib/model/job_command.dart,2898
mobile/openapi/lib/model/job_command_dto.dart,2955
mobile/openapi/lib/model/job_counts_dto.dart,3856
mobile/openapi/lib/model/job_name.dart,4279
mobile/openapi/lib/model/job_settings_dto.dart,2830
mobile/openapi/lib/model/job_status_dto.dart,3050
mobile/openapi/lib/model/library_response_dto.dart,5359
mobile/openapi/lib/model/library_stats_response_dto.dart,3516
mobile/openapi/lib/model/log_level.dart,2898
mobile/openapi/lib/model/login_credential_dto.dart,3060
mobile/openapi/lib/model/login_response_dto.dart,4491
mobile/openapi/lib/model/logout_response_dto.dart,3134
mobile/openapi/lib/model/map_marker_response_dto.dart,4158
mobile/openapi/lib/model/map_theme.dart,2490
mobile/openapi/lib/model/memory_create_dto.dart,4914
mobile/openapi/lib/model/memory_lane_response_dto.dart,3164
mobile/openapi/lib/model/memory_response.dart,2761
mobile/openapi/lib/model/memory_response_dto.dart,8654
mobile/openapi/lib/model/memory_type.dart,2461
mobile/openapi/lib/model/memory_update.dart,3157
mobile/openapi/lib/model/memory_update_dto.dart,4591
mobile/openapi/lib/model/merge_person_dto.dart,2835
mobile/openapi/lib/model/metadata_search_dto.dart,30685
mobile/openapi/lib/model/o_auth_authorize_response_dto.dart,2915
mobile/openapi/lib/model/o_auth_callback_dto.dart,2753
mobile/openapi/lib/model/o_auth_config_dto.dart,2813
mobile/openapi/lib/model/on_this_day_dto.dart,2704
mobile/openapi/lib/model/partner_response_dto.dart,4529
mobile/openapi/lib/model/path_entity_type.dart,2753
mobile/openapi/lib/model/path_type.dart,3102
mobile/openapi/lib/model/people_response_dto.dart,3275
mobile/openapi/lib/model/people_update_dto.dart,2815
mobile/openapi/lib/model/people_update_item.dart,5447
mobile/openapi/lib/model/person_create_dto.dart,4361
mobile/openapi/lib/model/person_response_dto.dart,3908
mobile/openapi/lib/model/person_statistics_response_dto.dart,2981
mobile/openapi/lib/model/person_update_dto.dart,5237
mobile/openapi/lib/model/person_with_faces_response_dto.dart,4359
mobile/openapi/lib/model/places_response_dto.dart,4683
mobile/openapi/lib/model/queue_status_dto.dart,3016
mobile/openapi/lib/model/reaction_level.dart,2615
mobile/openapi/lib/model/reaction_type.dart,2596
mobile/openapi/lib/model/reverse_geocoding_state_response_dto.dart,3748
mobile/openapi/lib/model/scan_library_dto.dart,4150
mobile/openapi/lib/model/search_album_response_dto.dart,3618
mobile/openapi/lib/model/search_asset_response_dto.dart,3975
mobile/openapi/lib/model/search_explore_item.dart,3007
mobile/openapi/lib/model/search_explore_response_dto.dart,3226
mobile/openapi/lib/model/search_facet_count_response_dto.dart,3180
mobile/openapi/lib/model/search_facet_response_dto.dart,3222
mobile/openapi/lib/model/search_response_dto.dart,3080
mobile/openapi/lib/model/search_suggestion_type.dart,3225
mobile/openapi/lib/model/server_config_dto.dart,4701
mobile/openapi/lib/model/server_features_dto.dart,6067
mobile/openapi/lib/model/server_media_types_response_dto.dart,3783
mobile/openapi/lib/model/server_ping_response.dart,2789
mobile/openapi/lib/model/server_stats_response_dto.dart,3621
mobile/openapi/lib/model/server_storage_response_dto.dart,4767
mobile/openapi/lib/model/server_theme_dto.dart,2789
mobile/openapi/lib/model/server_version_response_dto.dart,3334
mobile/openapi/lib/model/session_response_dto.dart,4044
mobile/openapi/lib/model/shared_link_create_dto.dart,6904
mobile/openapi/lib/model/shared_link_edit_dto.dart,7537
mobile/openapi/lib/model/shared_link_response_dto.dart,6966
mobile/openapi/lib/model/shared_link_type.dart,2664
mobile/openapi/lib/model/sign_up_dto.dart,3097
mobile/openapi/lib/model/smart_info_response_dto.dart,3493
mobile/openapi/lib/model/smart_search_dto.dart,22952
mobile/openapi/lib/model/system_config_dto.dart,7313
mobile/openapi/lib/model/system_config_f_fmpeg_dto.dart,8535
mobile/openapi/lib/model/system_config_image_dto.dart,4782
mobile/openapi/lib/model/system_config_job_dto.dart,5955
mobile/openapi/lib/model/system_config_library_dto.dart,3152
mobile/openapi/lib/model/system_config_library_scan_dto.dart,3296
mobile/openapi/lib/model/system_config_library_watch_dto.dart,2995
mobile/openapi/lib/model/system_config_logging_dto.dart,3113
mobile/openapi/lib/model/system_config_machine_learning_dto.dart,4214
mobile/openapi/lib/model/system_config_map_dto.dart,3363
mobile/openapi/lib/model/system_config_new_version_check_dto.dart,3049
mobile/openapi/lib/model/system_config_notifications_dto.dart,3000
mobile/openapi/lib/model/system_config_o_auth_dto.dart,6907
mobile/openapi/lib/model/system_config_password_login_dto.dart,3013
mobile/openapi/lib/model/system_config_reverse_geocoding_dto.dart,3067
mobile/openapi/lib/model/system_config_server_dto.dart,3318
mobile/openapi/lib/model/system_config_smtp_dto.dart,3581
mobile/openapi/lib/model/system_config_smtp_transport_dto.dart,3979
mobile/openapi/lib/model/system_config_storage_template_dto.dart,3719
mobile/openapi/lib/model/system_config_template_storage_option_dto.dart,6276
mobile/openapi/lib/model/system_config_theme_dto.dart,2897
mobile/openapi/lib/model/system_config_trash_dto.dart,3085
mobile/openapi/lib/model/system_config_user_dto.dart,2920
mobile/openapi/lib/model/tag_response_dto.dart,3329
mobile/openapi/lib/model/tag_type_enum.dart,2680
mobile/openapi/lib/model/time_bucket_response_dto.dart,3132
mobile/openapi/lib/model/time_bucket_size.dart,2629
mobile/openapi/lib/model/tone_mapping.dart,2818
mobile/openapi/lib/model/transcode_hw_accel.dart,3046
mobile/openapi/lib/model/transcode_policy.dart,3054
mobile/openapi/lib/model/update_album_dto.dart,6254
mobile/openapi/lib/model/update_album_user_dto.dart,2808
mobile/openapi/lib/model/update_asset_dto.dart,6810
mobile/openapi/lib/model/update_library_dto.dart,4043
mobile/openapi/lib/model/update_partner_dto.dart,2833
mobile/openapi/lib/model/update_stack_parent_dto.dart,3204
mobile/openapi/lib/model/update_tag_dto.dart,3119
mobile/openapi/lib/model/usage_by_user_dto.dart,4110
mobile/openapi/lib/model/user_admin_create_dto.dart,5602
mobile/openapi/lib/model/user_admin_delete_dto.dart,3237
mobile/openapi/lib/model/user_admin_response_dto.dart,7268
mobile/openapi/lib/model/user_admin_update_dto.dart,6241
mobile/openapi/lib/model/user_avatar_color.dart,3591
mobile/openapi/lib/model/user_preferences_response_dto.dart,3634
mobile/openapi/lib/model/user_preferences_update_dto.dart,4904
mobile/openapi/lib/model/user_response_dto.dart,3770
mobile/openapi/lib/model/user_status.dart,2679
mobile/openapi/lib/model/user_update_me_dto.dart,4493
mobile/openapi/lib/model/validate_access_token_response_dto.dart,3085
mobile/openapi/lib/model/validate_library_dto.dart,3454
mobile/openapi/lib/model/validate_library_import_path_response_dto.dart,4094
mobile/openapi/lib/model/validate_library_response_dto.dart,3094
mobile/openapi/lib/model/video_codec.dart,2725
mobile/test/modules/activity/activities_page_test.dart,7626
mobile/test/modules/activity/activity_mocks.dart,805
mobile/test/modules/activity/activity_provider_test.dart,10221
mobile/test/modules/activity/activity_statistics_provider_test.dart,2599
mobile/test/modules/activity/activity_text_field_test.dart,5687
mobile/test/modules/activity/activity_tile_test.dart,6436
mobile/test/modules/activity/dismissible_activity_test.dart,3727
mobile/test/modules/album/album_mocks.dart,407
mobile/test/modules/album/album_sort_by_options_provider_test.dart,10001
mobile/test/modules/asset_viewer/asset_viewer_mocks.dart,414
mobile/test/modules/extensions/asset_extensions_test.dart,4525
mobile/test/modules/extensions/builtin_extensions_test.dart,1460
mobile/test/modules/home/asset_grid_data_structure_test.dart,3268
mobile/test/modules/map/map_mocks.dart,519
mobile/test/modules/map/map_theme_override_test.dart,4901
mobile/test/modules/settings/settings_mocks.dart,184
mobile/test/modules/shared/shared_mocks.dart,550
mobile/test/modules/shared/sync_service_test.dart,6052
mobile/test/modules/utils/async_mutex_test.dart,1052
mobile/test/modules/utils/debouncer_test.dart,1501
mobile/test/modules/utils/diff_test.dart,1434
mobile/test/modules/utils/throttler_test.dart,1550
mobile/test/modules/utils/version_compatibility_test.dart,1077
web/src/lib/__mocks__/jsdom-url.mock.ts,171
web/src/lib/__mocks__/sdk.mock.ts,523
web/src/lib/actions/autogrow.ts,177
web/src/lib/actions/click-outside.ts,981
web/src/lib/actions/focus-outside.ts,503
web/src/lib/actions/focus.ts,80
web/src/lib/actions/list-navigation.ts,1135
web/src/lib/actions/shortcut.ts,2149
web/src/lib/actions/zoom-image.ts,828
web/src/lib/assets/empty-1.svg,5438
web/src/lib/assets/empty-2.svg,6732
web/src/lib/assets/empty-3.svg,9666
web/src/lib/assets/empty-4.svg,3355
web/src/lib/assets/immich-logo-inline-dark.svg,5610
web/src/lib/assets/immich-logo-inline-light.svg,5555
web/src/lib/assets/immich-logo-stacked-dark.svg,5665
web/src/lib/assets/immich-logo-stacked-light.svg,5665
web/src/lib/assets/immich-logo.json,30452
web/src/lib/assets/immich-logo.svg,2053
web/src/lib/assets/location-pin.svg,944
web/src/lib/assets/no-thumbnail.png,584
web/src/lib/assets/settings-outline.svg,5822
web/src/lib/assets/svg-paths.ts,702
web/src/lib/components/slideshow-settings.svelte,3155
web/src/lib/i18n/ar.json,24402
web/src/lib/i18n/ca.json,24743
web/src/lib/i18n/cs.json,56561
web/src/lib/i18n/da.json,23559
web/src/lib/i18n/de.json,59308
web/src/lib/i18n/en.json,51818
web/src/lib/i18n/es.json,36712
web/src/lib/i18n/fi.json,25529
web/src/lib/i18n/fr.json,43948
web/src/lib/i18n/he.json,26770
web/src/lib/i18n/hi.json,23320
web/src/lib/i18n/hu.json,28229
web/src/lib/i18n/it.json,37692
web/src/lib/i18n/ja.json,27746
web/src/lib/i18n/ko.json,30451
web/src/lib/i18n/lt.json,22606
web/src/lib/i18n/lv.json,23937
web/src/lib/i18n/mn.json,22634
web/src/lib/i18n/nb_NO.json,26045
web/src/lib/i18n/nl.json,44088
web/src/lib/i18n/pl.json,27747
web/src/lib/i18n/pt.json,23649
web/src/lib/i18n/ro.json,23702
web/src/lib/i18n/ru.json,32572
web/src/lib/i18n/sk.json,23812
web/src/lib/i18n/sl.json,23769
web/src/lib/i18n/sr.json,22980
web/src/lib/i18n/sv.json,24402
web/src/lib/i18n/th.json,25080
web/src/lib/i18n/uk.json,25265
web/src/lib/i18n/vi.json,24092
web/src/lib/i18n/zh_Hant.json,23677
web/src/lib/i18n/zh_SIMPLIFIED.json,49290
web/src/lib/models/upload-asset.ts,320
web/src/lib/stores/activity.store.ts,308
web/src/lib/stores/album-asset-selection.store.ts,272
web/src/lib/stores/asset-interaction.store.ts,5080
web/src/lib/stores/asset-viewing.store.ts,1123
web/src/lib/stores/asset.store.spec.ts,16133
web/src/lib/stores/assets.store.ts,14691
web/src/lib/stores/download.ts,1354
